session_id,charge_point,start_ts,end_ts,kwh,dwell_s,charge_duration_s,flex_headroom_s,contract_id,is_roaming,auth_type,notifiable,status,billing_status,anomaly_reason,is_anomaly,year,month
76880250,DE*LDK*E00234,2025-11-06 17:26:20+01:00,2025-11-06 17:41:30+01:00,4.694,910.0,910.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76881475,DE*LDK*E00235,2025-11-06 17:38:25+01:00,2025-11-06 18:12:02+01:00,36.31,2017.0,2017.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76883871,DE*LDK*E00236,2025-11-06 18:03:04+01:00,2025-11-06 18:30:31+01:00,28.841,1647.0,1647.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76886097,DE*LDK*E00234,2025-11-06 18:27:30+01:00,2025-11-06 19:11:10+01:00,12.352,2620.0,2620.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76889989,DE*LDK*E00234,2025-11-06 19:16:16+01:00,2025-11-06 20:09:07+01:00,11.632,3171.0,3171.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76893153,DE*LDK*E00238,2025-11-06 20:10:06+01:00,2025-11-06 20:38:43+01:00,46.141,1717.0,1717.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76893918,DE*LDK*E00234,2025-11-06 20:27:48+01:00,2025-11-06 20:47:13+01:00,32.108,1165.0,1165.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76894097,DE*LDK*E00237,2025-11-06 20:32:54+01:00,2025-11-06 20:57:59+01:00,13.801,1505.0,1505.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76909017,DE*LDK*E00237,2025-11-07 07:21:53+01:00,2025-11-07 07:35:34+01:00,12.596,821.0,821.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76935374,DE*LDK*E00234,2025-11-07 10:37:55+01:00,2025-11-07 11:22:13+01:00,50.145,2658.0,2658.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76938429,DE*LDK*E00236,2025-11-07 11:10:30+01:00,2025-11-07 11:46:10+01:00,52.464,2140.0,2140.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76944957,DE*LDK*E00234,2025-11-07 12:16:19+01:00,2025-11-07 13:07:29+01:00,61.463,3070.0,3070.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76946282,DE*LDK*E00233,2025-11-07 12:27:31+01:00,2025-11-07 13:21:58+01:00,62.628,3267.0,3267.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76957119,DE*LDK*E00233,2025-11-07 14:16:49+01:00,2025-11-07 14:40:32+01:00,14.851,1423.0,1423.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76958410,DE*LDK*E00236,2025-11-07 14:31:11+01:00,2025-11-07 15:30:50+01:00,31.806,3579.0,3579.0,0.0,DE-LDK-C76161699-R,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
76959922,DE*LDK*E00237,2025-11-07 14:46:56+01:00,2025-11-07 15:05:19+01:00,20.388,1103.0,1103.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76960617,DE*LDK*E00233,2025-11-07 14:54:19+01:00,2025-11-07 15:29:38+01:00,33.523,2119.0,2119.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76965969,DE*LDK*E00236,2025-11-07 15:51:43+01:00,2025-11-07 16:34:26+01:00,26.936,2563.0,2563.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
76978895,DE*LDK*E00234,2025-11-07 18:00:39+01:00,2025-11-07 18:45:02+01:00,52.528,2663.0,2663.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
76988911,DE*LDK*E00233,2025-11-07 20:12:28+01:00,2025-11-07 20:31:34+01:00,24.018,1146.0,1146.0,0.0,DE-LDK-C64037295-E,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
76990968,DE*LDK*E00238,2025-11-07 20:59:54+01:00,2025-11-07 21:40:43+01:00,58.954,2449.0,2449.0,0.0,DE-LDK-C56412316-P,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
77002342,DE*LDK*E00234,2025-11-08 08:16:31+01:00,2025-11-08 08:57:04+01:00,42.701,2433.0,2433.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77002889,DE*LDK*E00237,2025-11-08 08:27:10+01:00,2025-11-08 09:11:58+01:00,65.073,2688.0,2688.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77003627,DE*LDK*E00233,2025-11-08 08:38:22+01:00,2025-11-08 09:39:01+01:00,58.025,3639.0,3639.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77004936,DE*LDK*E00238,2025-11-08 08:57:11+01:00,2025-11-08 09:23:31+01:00,4.711,1580.0,1580.0,0.0,DE-LDK-C56558587-J,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
77006284,DE*LDK*E00234,2025-11-08 09:14:27+01:00,2025-11-08 09:37:28+01:00,8.498,1381.0,1381.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77006465,DE*LDK*E00237,2025-11-08 09:16:57+01:00,2025-11-08 09:41:12+01:00,29.253,1455.0,1455.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77007038,DE*LDK*E00235,2025-11-08 09:24:29+01:00,2025-11-08 09:27:43+01:00,4.49,194.0,194.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77013673,DE*LDK*E00233,2025-11-08 10:31:43+01:00,2025-11-08 11:18:08+01:00,54.405,2785.0,2785.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77013921,DE*LDK*E00235,2025-11-08 10:34:29+01:00,2025-11-08 10:50:37+01:00,29.194,968.0,968.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77014995,DE*LDK*E00234,2025-11-08 10:43:58+01:00,2025-11-08 11:13:52+01:00,26.966,1794.0,1794.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77015953,DE*LDK*E00235,2025-11-08 10:52:40+01:00,2025-11-08 10:59:50+01:00,11.362,430.0,430.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77024918,DE*LDK*E00238,2025-11-08 12:12:46+01:00,2025-11-08 12:56:17+01:00,52.644,2611.0,2611.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77026701,DE*LDK*E00237,2025-11-08 12:29:15+01:00,2025-11-08 13:28:35+01:00,42.891,3560.0,3560.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77026774,DE*LDK*E00235,2025-11-08 12:30:00+01:00,2025-11-08 13:22:41+01:00,21.393,3161.0,3161.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77027826,DE*LDK*E00236,2025-11-08 12:39:08+01:00,2025-11-08 12:57:14+01:00,14.962,1086.0,1086.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77030185,DE*LDK*E00234,2025-11-08 13:00:30+01:00,2025-11-08 13:23:18+01:00,13.768,1368.0,1368.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77030496,DE*LDK*E00238,2025-11-08 13:03:29+01:00,2025-11-08 13:28:02+01:00,29.785,1473.0,1473.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77034904,DE*LDK*E00237,2025-11-08 13:46:16+01:00,2025-11-08 13:54:49+01:00,1.851,513.0,513.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77037460,DE*LDK*E00235,2025-11-08 14:10:40+01:00,2025-11-08 14:45:55+01:00,40.225,2115.0,2115.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77038380,DE*LDK*E00234,2025-11-08 14:20:05+01:00,2025-11-08 15:08:04+01:00,56.969,2879.0,2879.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77039610,DE*LDK*E00236,2025-11-08 14:31:29+01:00,2025-11-08 15:38:46+01:00,18.835,4037.0,4037.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77039906,DE*LDK*E00237,2025-11-08 14:34:54+01:00,2025-11-08 15:16:15+01:00,26.642,2481.0,2481.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77043921,DE*LDK*E00233,2025-11-08 15:14:47+01:00,2025-11-08 16:18:33+01:00,21.552,3826.0,3826.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77044579,DE*LDK*E00235,2025-11-08 15:21:15+01:00,2025-11-08 15:25:59+01:00,4.112,284.0,284.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77045510,DE*LDK*E00235,2025-11-08 15:31:15+01:00,2025-11-08 16:44:17+01:00,21.956,4382.0,4382.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77048437,DE*LDK*E00236,2025-11-08 16:00:44+01:00,2025-11-08 16:39:41+01:00,17.932,2337.0,2337.0,0.0,DE-LDK-C84855167-I,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
77048717,DE*LDK*E00237,2025-11-08 16:03:50+01:00,2025-11-08 16:22:49+01:00,21.255,1139.0,1139.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77058459,DE*LDK*E00234,2025-11-08 17:53:15+01:00,2025-11-08 18:37:07+01:00,77.935,2632.0,2632.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77060642,DE*LDK*E00237,2025-11-08 18:16:53+01:00,2025-11-08 18:43:32+01:00,44.911,1599.0,1599.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77067069,DE*LDK*E00236,2025-11-08 19:50:24+01:00,2025-11-08 20:12:55+01:00,34.574,1351.0,1351.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77067455,DE*LDK*E00234,2025-11-08 19:58:34+01:00,2025-11-08 20:50:45+01:00,38.799,3131.0,3131.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77077076,DE*LDK*E00238,2025-11-09 08:39:11+01:00,2025-11-09 09:35:56+01:00,60.038,3405.0,3405.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77078567,DE*LDK*E00236,2025-11-09 09:14:03+01:00,2025-11-09 10:06:01+01:00,52.717,3118.0,3118.0,0.0,DE-LDK-C68593369-Z,False,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77081865,DE*LDK*E00238,2025-11-09 10:06:44+01:00,2025-11-09 10:55:04+01:00,19.268,2900.0,2900.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77084986,DE*LDK*E00233,2025-11-09 10:49:36+01:00,2025-11-09 11:04:11+01:00,2.75,875.0,875.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77085673,DE*LDK*E00236,2025-11-09 10:57:45+01:00,2025-11-09 12:04:56+01:00,67.451,4031.0,4031.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77088702,DE*LDK*E00238,2025-11-09 11:37:07+01:00,2025-11-09 12:15:16+01:00,39.934,2289.0,2289.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77089518,DE*LDK*E00234,2025-11-09 11:47:55+01:00,2025-11-09 12:44:48+01:00,41.824,3413.0,3413.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77089955,DE*LDK*E00235,2025-11-09 11:53:48+01:00,2025-11-09 12:42:55+01:00,20.676,2947.0,2947.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77091441,DE*LDK*E00233,2025-11-09 12:11:25+01:00,2025-11-09 13:13:52+01:00,67.62,3747.0,3747.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77093065,DE*LDK*E00237,2025-11-09 12:32:01+01:00,2025-11-09 13:09:57+01:00,44.182,2276.0,2276.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77094217,DE*LDK*E00236,2025-11-09 12:45:55+01:00,2025-11-09 13:21:17+01:00,63.066,2122.0,2122.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77095280,DE*LDK*E00238,2025-11-09 12:58:18+01:00,2025-11-09 13:40:32+01:00,36.616,2534.0,2534.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77095969,DE*LDK*E00234,2025-11-09 13:06:28+01:00,2025-11-09 13:37:40+01:00,51.959,1872.0,1872.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77098100,DE*LDK*E00233,2025-11-09 13:32:26+01:00,2025-11-09 14:09:06+01:00,64.034,2200.0,2200.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77098552,DE*LDK*E00235,2025-11-09 13:37:42+01:00,2025-11-09 14:34:02+01:00,37.669,3380.0,3380.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77099832,DE*LDK*E00234,2025-11-09 13:53:49+01:00,2025-11-09 13:59:25+01:00,2.522,336.0,336.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77100404,DE*LDK*E00234,2025-11-09 14:00:54+01:00,2025-11-09 14:55:20+01:00,18.838,3266.0,3266.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77104382,DE*LDK*E00236,2025-11-09 14:49:08+01:00,2025-11-09 15:13:20+01:00,24.366,1452.0,1452.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77104631,DE*LDK*E00238,2025-11-09 14:51:56+01:00,2025-11-09 15:28:50+01:00,32.242,2214.0,2214.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77106534,DE*LDK*E00237,2025-11-09 15:14:11+01:00,2025-11-09 16:08:43+01:00,32.038,3272.0,3272.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77107087,DE*LDK*E00236,2025-11-09 15:21:17+01:00,2025-11-09 16:11:52+01:00,73.897,3035.0,3035.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77111390,DE*LDK*E00234,2025-11-09 16:16:07+01:00,2025-11-09 16:55:57+01:00,44.832,2390.0,2390.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77115546,DE*LDK*E00234,2025-11-09 17:15:22+01:00,2025-11-09 17:32:27+01:00,33.084,1025.0,1025.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77116912,DE*LDK*E00234,2025-11-09 17:35:20+01:00,2025-11-09 18:05:44+01:00,27.084,1824.0,1824.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77121861,DE*LDK*E00233,2025-11-09 18:59:37+01:00,2025-11-09 19:54:49+01:00,61.733,3312.0,3312.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77123307,DE*LDK*E00236,2025-11-09 19:36:11+01:00,2025-11-09 19:45:14+01:00,14.284,543.0,543.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77124077,DE*LDK*E00234,2025-11-09 19:58:22+01:00,2025-11-09 20:40:16+01:00,48.246,2514.0,2514.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77125005,DE*LDK*E00238,2025-11-09 20:27:51+01:00,2025-11-09 21:20:20+01:00,60.176,3149.0,3149.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77135850,DE*LDK*E00237,2025-11-10 07:21:29+01:00,2025-11-10 07:28:44+01:00,5.649,435.0,435.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77140252,DE*LDK*E00235,2025-11-10 07:51:55+01:00,2025-11-10 07:58:58+01:00,9.705,423.0,423.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77144630,DE*LDK*E00236,2025-11-10 08:13:21+01:00,2025-11-10 08:58:10+01:00,47.617,2689.0,2689.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77146273,DE*LDK*E00234,2025-11-10 08:21:52+01:00,2025-11-10 09:22:31+01:00,75.2,3639.0,3639.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77154681,DE*LDK*E00235,2025-11-10 09:13:00+01:00,2025-11-10 09:36:28+01:00,22.177,1408.0,1408.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77161348,DE*LDK*E00235,2025-11-10 10:21:12+01:00,2025-11-10 11:23:48+01:00,21.833,3756.0,3756.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77178990,DE*LDK*E00233,2025-11-10 13:42:26+01:00,2025-11-10 14:14:59+01:00,47.763,1953.0,1953.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77185317,DE*LDK*E00234,2025-11-10 15:00:55+01:00,2025-11-10 15:16:08+01:00,35.605,913.0,913.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77190423,DE*LDK*E00236,2025-11-10 16:06:50+01:00,2025-11-10 16:09:58+01:00,1.357,188.0,188.0,0.0,DE-LDK-C22333328-N,False,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77190844,DE*LDK*E00234,2025-11-10 16:11:15+01:00,2025-11-10 16:41:44+01:00,10.315,1829.0,1829.0,0.0,DE-LDK-C22333328-N,False,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77195435,DE*LDK*E00233,2025-11-10 17:03:23+01:00,2025-11-10 17:45:27+01:00,64.623,2524.0,2524.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77195670,DE*LDK*E00236,2025-11-10 17:06:11+01:00,2025-11-10 18:14:48+01:00,16.018,4117.0,4117.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77196053,DE*LDK*E00237,2025-11-10 17:10:28+01:00,2025-11-10 17:56:09+01:00,76.458,2741.0,2741.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77198165,DE*LDK*E00234,2025-11-10 17:35:29+01:00,2025-11-10 17:46:05+01:00,12.135,636.0,636.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77200161,DE*LDK*E00235,2025-11-10 17:57:11+01:00,2025-11-10 18:09:43+01:00,10.192,752.0,752.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77201574,DE*LDK*E00235,2025-11-10 18:13:57+01:00,2025-11-10 18:14:11+01:00,10.192,14.0,14.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,Dauer zu niedrig.,True,2025,2025-11
77201619,DE*LDK*E00234,2025-11-10 18:14:27+01:00,2025-11-10 20:07:44+01:00,24.183,6797.0,6797.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77201870,DE*LDK*E00235,2025-11-10 18:17:15+01:00,2025-11-10 18:38:55+01:00,34.431,1300.0,1300.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77207121,DE*LDK*E00238,2025-11-10 19:32:51+01:00,2025-11-10 19:49:59+01:00,3.219,1028.0,1028.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77212140,DE*LDK*E00237,2025-11-10 22:14:23+01:00,2025-11-10 23:42:32+01:00,45.909,5289.0,5289.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77213149,DE*LDK*E00236,2025-11-10 23:26:26+01:00,2025-11-10 23:46:31+01:00,12.04,1205.0,1205.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77220577,DE*LDK*E00236,2025-11-11 07:19:53+01:00,2025-11-11 07:30:13+01:00,3.377,620.0,620.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77237374,DE*LDK*E00234,2025-11-11 09:03:43+01:00,2025-11-11 09:11:48+01:00,10.355,485.0,485.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77248910,DE*LDK*E00234,2025-11-11 11:10:19+01:00,2025-11-11 12:22:53+01:00,75.409,4354.0,4354.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77253663,DE*LDK*E00237,2025-11-11 12:07:40+01:00,2025-11-11 12:51:34+01:00,64.799,2634.0,2634.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77254944,DE*LDK*E00235,2025-11-11 12:22:06+01:00,2025-11-11 13:00:13+01:00,33.886,2287.0,2287.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77260996,DE*LDK*E00233,2025-11-11 13:29:56+01:00,2025-11-11 14:07:29+01:00,17.345,2253.0,2253.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77261713,DE*LDK*E00236,2025-11-11 13:38:51+01:00,2025-11-11 14:12:58+01:00,38.894,2047.0,2047.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77269740,DE*LDK*E00234,2025-11-11 15:11:56+01:00,2025-11-11 15:51:08+01:00,17.33,2352.0,2352.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77272080,DE*LDK*E00238,2025-11-11 15:38:54+01:00,2025-11-11 16:20:08+01:00,39.275,2474.0,2474.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2025,2025-11
77278544,DE*LDK*E00238,2025-11-11 16:53:23+01:00,2025-11-11 17:47:41+01:00,68.92,3258.0,3258.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77278814,DE*LDK*E00236,2025-11-11 16:55:42+01:00,2025-11-11 17:43:56+01:00,59.78,2894.0,2894.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77279907,DE*LDK*E00235,2025-11-11 17:08:05+01:00,2025-11-11 17:36:55+01:00,28.746,1730.0,1730.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77282956,DE*LDK*E00234,2025-11-11 17:42:43+01:00,2025-11-11 18:36:04+01:00,51.613,3201.0,3201.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77283199,DE*LDK*E00235,2025-11-11 17:45:26+01:00,2025-11-11 18:05:01+01:00,11.883,1175.0,1175.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77286024,DE*LDK*E00233,2025-11-11 18:17:19+01:00,2025-11-11 18:55:37+01:00,55.373,2298.0,2298.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77290154,DE*LDK*E00234,2025-11-11 19:09:59+01:00,2025-11-11 19:50:54+01:00,18.64,2455.0,2455.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77294241,DE*LDK*E00234,2025-11-11 20:32:39+01:00,2025-11-11 20:39:11+01:00,13.957,392.0,392.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77296000,DE*LDK*E00236,2025-11-11 21:36:12+01:00,2025-11-11 22:12:12+01:00,61.641,2160.0,2160.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77307908,DE*LDK*E00234,2025-11-12 07:43:37+01:00,2025-11-12 08:05:43+01:00,44.441,1326.0,1326.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77330662,DE*LDK*E00236,2025-11-12 10:34:05+01:00,2025-11-12 11:05:33+01:00,24.593,1888.0,1888.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77340242,DE*LDK*E00236,2025-11-12 12:20:20+01:00,2025-11-12 12:24:59+01:00,4.468,279.0,279.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77342405,DE*LDK*E00235,2025-11-12 12:42:16+01:00,2025-11-12 13:00:01+01:00,21.858,1065.0,1065.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2025,2025-11
77346630,DE*LDK*E00236,2025-11-12 13:28:31+01:00,2025-11-12 14:05:19+01:00,9.145,2208.0,2208.0,0.0,DE-LDK-C90515915-3,False,App,True,Beendet,Abgerechnet,-,False,2025,2025-11
